Altitude_km,Mach_0.073,Mach_0.074,Mach_0.075,Mach_0.076,Mach_0.077,Mach_0.078,Mach_0.079,Mach_0.080,Mach_0.081,Mach_0.082,Mach_0.083,Mach_0.084,Mach_0.085,Mach_0.086,Mach_0.087,Mach_0.088,Mach_0.089,Mach_0.090,Mach_0.091,Mach_0.092,Mach_0.093,Mach_0.094,Mach_0.095,Mach_0.096,Mach_0.097,Mach_0.098,Mach_0.099,Mach_0.100,Mach_0.101,Mach_0.102,Mach_0.103,Mach_0.104,Mach_0.105,Mach_0.106,Mach_0.107,Mach_0.108,Mach_0.109,Mach_0.110,Mach_0.111,Mach_0.112,Mach_0.113,Mach_0.114,Mach_0.115,Mach_0.116,Mach_0.117,Mach_0.118,Mach_0.119,Mach_0.120,Mach_0.121,Mach_0.122,Mach_0.123,Mach_0.124,Mach_0.125,Mach_0.126,Mach_0.127,Mach_0.128,Mach_0.129,Mach_0.130,Mach_0.131,Mach_0.132,Mach_0.133,Mach_0.134,Mach_0.135,Mach_0.136,Mach_0.137,Mach_0.138,Mach_0.139,Mach_0.140,Mach_0.141,Mach_0.142,Mach_0.143,Mach_0.144,Mach_0.145,Mach_0.146,Mach_0.147,Mach_0.148,Mach_0.149,Mach_0.150,Mach_0.151,Mach_0.152,Mach_0.153,Mach_0.154,Mach_0.155,Mach_0.156,Mach_0.157,Mach_0.158,Mach_0.159,Mach_0.160,Mach_0.161,Mach_0.162,Mach_0.163,Mach_0.164,Mach_0.165,Mach_0.166,Mach_0.167,Mach_0.168,Mach_0.169,Mach_0.170,Mach_0.171,Mach_0.172,Mach_0.173,Mach_0.174,Mach_0.175,Mach_0.176,Mach_0.177,Mach_0.178,Mach_0.179,Mach_0.180,Mach_0.181,Mach_0.182,Mach_0.183,Mach_0.184,Mach_0.185,Mach_0.186,Mach_0.187,Mach_0.188,Mach_0.189,Mach_0.190,Mach_0.191,Mach_0.192,Mach_0.193,Mach_0.194,Mach_0.195,Mach_0.196,Mach_0.197,Mach_0.198,Mach_0.199,Mach_0.200,Mach_0.201,Mach_0.202,Mach_0.203,Mach_0.204,Mach_0.205,Mach_0.206,Mach_0.207,Mach_0.208,Mach_0.209,Mach_0.210,Mach_0.211,Mach_0.212,Mach_0.213,Mach_0.214,Mach_0.215,Mach_0.216,Mach_0.217,Mach_0.218,Mach_0.219,Mach_0.220,Mach_0.221,Mach_0.222,Mach_0.223,Mach_0.224,Mach_0.225,Mach_0.226,Mach_0.227,Mach_0.228,Mach_0.229,Mach_0.230,Mach_0.231,Mach_0.232,Mach_0.233,Mach_0.234,Mach_0.235,Mach_0.236,Mach_0.237,Mach_0.238,Mach_0.239,Mach_0.240,Mach_0.241,Mach_0.242,Mach_0.243,Mach_0.244,Mach_0.245,Mach_0.246,Mach_0.247,Mach_0.248,Mach_0.249
5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18916.175785113755,19047.47661091306,19170.691426458332,19285.892251707777,19393.021980729194,19492.16557748791,19583.346035275637,19666.720229610863,19742.189926326773,19809.855249086282,19869.754841091242,19921.93016038881,19966.366673207805,20003.113373266635,20032.220058398867,20053.68291166328,20067.55554002494,20073.889918081193,20072.638915193933,20063.8595872435,20047.60501094316,20025.274026767915,19998.3564678379,19966.82530594588,19930.770037707684,19890.13151111188,19844.991284690208,19795.301194957563,19741.107719337713,19682.423849392348,19619.260999031547,19551.61340870723,19479.497374334966,19402.926299244034,19321.909957292683,19236.453714455198,19146.56073404053,19052.24404721579,18953.50474494253,18850.351421393127,18742.78245620248,18630.812424794396,18514.43644556774,18393.640269026702,18268.477064662464,18138.89741295572,18004.91857944379,17866.566759279514,17723.816878857695,17576.69670494073,17425.17068740312,17269.188060156706,17108.936373582157,16944.206048238128,16775.1104431241,16601.587976852148,16423.782395011902,16241.516311689691,16054.816430124312,15863.717360993185,15668.261955510625,15468.350773346334,15264.019121837016,15055.310269731788,14842.275763699712,14624.604614307013,14402.700097308294,14176.230611467472,13945.438456036678,13710.164891980265,13470.453342329998,13226.248178860336,12977.246418225768,12723.748628804951,12465.274854041672,12202.417816600824,11934.667417391047,11662.364884589879,11385.257044509995,11103.723887927212,10817.152448170116,10525.924194690204,10230.103019204813,9929.369677816925,9624.166365402336,9314.160636222914,8999.403704711061,8679.504733467242,8355.411303151377,8026.282098760661,7692.1491823824545,7353.562538796563,7010.087177689034,6661.774178991363,6308.681053168162,5950.871957001997,5577.077583429287,5197.7587094524715,4813.575866487321,4423.959826661652,4028.946110496625,3629.2728526651917,3223.614301131638,2813.439126219637,2397.351139146558,1976.9165948782393,1550.6663756988273,1118.6132885425322,681.6256494061745,239.79688534534216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17858.67713151184,17979.08820119822,18091.546523262783,18196.20282723091,18292.938393935252,18381.980699516575,18463.223469539167,18536.767098867538,18602.64865571969,18660.90877625174,18711.590964488943,18754.680729347943,18790.229059147405,18818.287868140254,18838.909104647042,18852.035322124895,18857.725661821005,18856.037299182906,18847.02435381598,18831.99133106233,18812.441645321007,18788.340831254744,18759.746593998883,18726.671166554355,18689.12791083966,18647.130854972598,18600.663375262702,18549.775595583564,18494.48078549734,18434.76840129984,18370.676552050092,18302.19638995052,18229.341580093827,18152.11293861137,18070.53291510685,17984.598513893347,17894.32483773458,17799.7126227524,17700.76832710048,17597.505315941322,17489.928357066507,17378.011691408843,17261.810949454524,17141.268228715307,17016.461427764625,16887.307280747602,16753.906017617694,16616.14599161433,16474.149724570067,16327.773945493976,16177.163321638785,16022.290981115711,15863.03291427832,15699.488087964171,15531.694113652433,15359.595561825154,15183.226914566829,15002.515099297976,14817.489454529168,14628.187081510405,14434.514740156093,14236.648560877304,14034.341233469499,13827.776232142525,13617.006705426928,13401.73379426201,13182.352165778393,12958.344471768749,12730.336616729826,12497.666992994422,12260.474933496433,12018.812523131073,11772.491463415256,11521.547579966438,11266.293159752335,11006.249665134914,10741.732802905528,10472.503121924994,10198.912991353638,9920.38574873174,9637.61563014414,9349.990720172002,9057.902940156084,8761.423504813138,8459.844362818927,8153.983567369287,7843.512712612515,7528.053649491172,7208.077782537672,6883.656168618363,6554.385414547221,6220.303956114891,5881.96974977677,5538.952286753789,5179.96873206742,4816.065008856167,4447.306057313646,4073.7637685748414,3694.897981680944,3310.7384343525628,2921.9776964007906,2528.0383332256897,2128.9679195041244,1724.8199806153425,1314.9156068242446,900.7767103448132,480.9765618257952,56.331825013003254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16769.183745769842,16879.283209363868,16981.643784885902,17076.355178085523,17163.373383457496,17242.798187380118,17314.664289302873,17379.010615194755,17435.879687965004,17485.31695184919,17527.30785453392,17561.966200193587,17589.22272375711,17609.13557586922,17621.76264301406,17627.160598360573,17625.27705040467,17617.529897174838,17605.283797735905,17588.55026207558,17567.38953540726,17541.768267745876,17511.74668664954,17477.338202193292,17438.556896068276,17395.38254706921,17347.8687921441,17296.029070678633,17239.822546560503,17179.323737345065,17114.520187188806,17045.426057334495,16972.038056285943,16894.38392171632,16812.451467413593,16726.262944232636,16635.82083645175,16541.132736440162,16442.199683772957,16339.0391653933,16231.645677213262,16120.029615036881,16004.184832955012,15884.12524095297,15759.838624576525,15631.380887557054,15498.65800484957,15361.77206875386,15220.654272295218,15075.322466877882,14925.802366177406,14772.12788008637,14614.184049553249,14452.069651104386,14285.733556611576,14115.204729930181,13940.415136789099,13761.500458738232,13578.39448867898,13391.010371686949,13199.372792224698,13003.655010453193,12803.620954374437,12599.451085258264,12391.034024484285,12178.406881904946,11961.430722204026,11740.22187161829,11514.53701059489,11284.625777856614,11049.901203244164,10811.048955666953,10567.678049121976,10319.825668580877,10067.274068852395,9810.586107581737,9549.285097685377,9283.696894397952,9013.280520633172,8738.681136996544,8459.324117861688,8175.915382150921,7887.4899410128055,7594.778663212004,7297.858949839232,6996.025387004658,6689.697169140869,6378.931410964586,6063.7918424815,5743.89676441683,5419.746044611282,5090.941069002685,4746.759544073422,4398.1929744467125,4044.810655287627,3686.6707718951147,3323.2726378597727,2955.21788665458,2581.9828919409338,2204.216422745638,1820.7333512706318,1432.8316526962008,1039.9387773972994,642.1071687074218,239.39518970581412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15661.374708153635,15762.093537197637,15855.233872515,15940.964393702809,16019.175728488903,16089.975254855406,16153.40372071171,16209.572085912285,16258.328001825412,16299.920857287954,16334.20885982929,16361.313495071416,16381.291087433918,16394.078996683103,16399.74047519034,16399.597943339526,16395.08698322773,16386.1050570412,16372.770715040118,16355.043211907825,16332.985923698194,16306.565787829266,16275.802419243817,16240.798106188067,16201.48370422077,16157.880618313106,16110.043488669464,16057.95417044107,16001.631641562384,15941.093039310603,15876.330802664615,15807.384869493686,15734.247352194168,15656.919009007506,15575.428301217788,15489.773394821143,15399.96307155292,15306.001499602662,15207.895846730422,15105.655591375464,14999.271384823682,14888.762302272924,14774.150355564248,14655.38562042594,14532.529023839259,14405.541404563199,14274.435624178372,14139.278743463572,13999.959535098118,13856.539873753245,13709.047907000579,13557.382535110693,13401.701882831589,13241.89689669109,13077.991298416986,12909.922807539799,12737.810159614022,12561.5926761099,12381.303691623903,12196.863200808395,12008.297696064892,11815.640535297945,11618.932211671348,11417.918260611434,11213.08354624057,11003.747118086045,10790.33402193791,10572.367776480187,10350.242214947619,10123.820960742254,9892.938295852946,9657.840793231888,9418.356993488487,9174.52445934662,8926.387150024151,8673.995650297009,8417.134293676656,8155.834686322738,7890.429623830874,7620.383487965359,7346.030214118968,7067.426157334194,6784.291623429941,6497.014396553241,6205.302813387105,5908.820389441877,5608.366679751518,5303.222317096741,4993.830771032386,4680.260944241731,4351.798163915591,4018.959723736203,3681.3487108620975,3339.0100676277216,2991.9946047930425,2640.3591942494386,2283.6211192256815,1922.3618886160257,1556.0766110151308,1185.392226163247,809.1652416295838,428.6492474622937,43.29207561350631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14424.754208204977,14524.060453357215,14616.000898988575,14700.531589633869,14777.830325750198,14847.792202178403,14910.601144342185,14966.16335496707,15014.59843884638,15055.958008806108,15090.164363516189,15117.407390145541,15137.552579740055,15150.727515277373,15158.150176592688,15161.284236446369,15160.014960152293,15154.3548374026,15144.42797287141,15130.190479747678,15111.708677099901,15088.946058184494,15061.921829553055,15030.700824293417,14995.25547529533,14955.647013534293,14911.814437976922,14863.85557310289,14811.749653115225,14755.484326415783,14695.1100645667,14630.615269628088,14562.017867024973,14489.314156361317,14412.53860907242,14331.685067708688,14246.75533703704,14157.76405348437,14064.719868716478,13967.627580750537,13866.493096380327,13761.314490352332,13652.11127065364,13538.869461184517,13421.619720923103,13300.33313849731,13175.050972098084,13045.727157708909,12912.412890802538,12775.09065698479,12633.729903404237,12488.403503197726,12339.084785798066,12185.732234786054,12028.364283996456,11867.00620761848,11701.69039765916,11532.267100476594,11358.947063280848,11181.56853668941,11000.26770171028,10814.849236054259,10625.455497667372,10432.127690840964,10234.674747847657,10033.034037504312,9827.084080343993,9617.014503162107,9402.700442897782,9184.175483774892,8961.479543198966,8734.455522630735,8503.341758696268,8267.975601488528,8028.394903593591,7784.64370377444,7536.520353439031,7284.3132688726655,7027.812603600454,6767.056130468805,6502.087493314168,6232.650072006294,5959.08305878552,5681.448205175733,5399.472122239153,5113.193151815853,4822.655197895503,4527.52829475193,4228.614158777469,3915.6806370581035,3597.9899153247316,3276.003880097298,2949.3495088912605,2618.0654406472604,2281.716871152421,1941.2959357350483,1596.394392135364,1246.5477519377018,891.7747183982283,532.6575765763992,168.69899268385052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13267.35960486309,13358.254914797952,13441.956146477616,13518.498222668793,13587.920867130386,13650.268081735481,13705.58758567072,13753.860475833648,13795.21173059589,13829.561141569662,13857.038276249878,13877.703665617268,13892.662877980078,13903.350998279315,13909.645477144713,13911.739627170165,13909.519226736888,13903.05648515964,13892.364573347317,13877.458949369196,13858.35702666007,13835.12783132134,13807.737629097057,13776.253188130286,13740.601622420763,13700.893655645756,13657.06440704655,13609.177221469887,13557.250053750457,13501.267046504468,13441.22047110854,13377.189521839842,13309.134398543167,13237.075209348997,13161.027956103677,13080.989999025092,12996.977016659876,12908.999032911513,12817.056187400547,12721.156127732735,12621.306202803058,12517.514471717215,12409.788142761776,12298.125791081096,12182.536971354508,12063.013446718309,11939.56576786891,11812.211503098613,11680.936386949925,11545.757937054823,11406.651464454524,11263.63306115531,11116.725577459809,10965.893342785894,10811.227642023106,10652.541300879391,10490.081757870681,10323.639702794713,10153.320981141002,9979.058709153305,9800.875212721832,9618.91495246513,9432.773274784016,9242.74760039015,9048.49564542888,8850.173017759917,8647.818748581743,8441.317569104882,8230.697477214035,8015.992380518492,7797.242313795119,7574.298963948499,7347.188427978217,7116.155179515754,6880.820386045176,6641.431092978168,6398.036871876295,6150.442095369879,5898.678601631553,5643.055982998558,5383.083323483916,5118.777346148396,4850.464491446663,4578.20515655135,4301.738033131693,4021.100912368711,3735.98477145542,3437.9656955928513,3135.270320384763,2828.306512324736,2516.731959822915,2200.9917292433893,1880.2961190090937,1555.5325732882338,1225.8657850298696,892.2509162437855,553.8054416430532,210.5430477770933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12164.82339478566,12240.907229760433,12309.94342288906,12372.126449495394,12427.358087745833,12475.765062711944,12517.331596759712,12552.117605636326,12580.115615364743,12602.589773966629,12620.73793715049,12634.629450846052,12644.332904789044,12649.726333262188,12650.948348831935,12648.009230956755,12640.921797416533,12629.701106426106,12614.364137773919,12594.929452453427,12571.416830218743,12543.846884444425,12512.288296052095,12476.664707856347,12437.00299474067,12393.41174841145,12345.786177689231,12294.229691621811,12238.68906568257,12179.222260076309,12115.817057136464,12048.519734786256,11977.27086793302,11902.139797724623,11823.117708616675,11740.202852741575,11653.400866672167,11562.74374180393,11468.215297557013,11369.830983494532,11267.593472448418,11161.512336873886,11051.591429620436,10937.825349374842,10820.241318514505,10698.813330013258,10573.577716310556,10444.490571318187,10311.636582800129,10174.921563465967,10034.398183712485,9890.090561897014,9741.968927586946,9589.988420151189,9434.231823086066,9274.65549137106,9111.366418079906,8944.142552133671,8773.175091621266,8598.314452788327,8419.500945873078,8236.653995138517,8049.7948561222365,7858.950506257061,7664.291613662303,7465.443994280831,7262.713390349061,7055.9904732222385,6845.140485256299,6630.355876222795,6411.68226715297,6188.977370095254,5962.27317459448,5731.395121572161,5496.801515313353,5258.107742401768,5015.340260218418,4768.530608264227,4517.715590673375,4262.9374574958965,4003.9628168717863,3741.1051196171647,3474.4233757686598,3203.354319329381,2919.7331275064207,2631.516082997412,2339.060545045744,2042.4152178894874,1741.259586459746,1436.0031758515906,1126.3106357900106,812.2136345677281,493.7487021559864,170.95739437782322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10944.624639604132,11013.647596967781,11075.815144231805,11131.254762696368,11180.02058442467,11222.023269216497,11257.399071653574,11287.299201965528,11312.950135194409,11334.419869365978,11351.571943596336,11364.617816430902,11373.495620960632,11378.216103442064,11378.856187990179,11375.366746473162,11367.887130982603,11356.31236864085,11340.722386299512,11321.136744225856,11297.575857058335,11270.060602577385,11238.562470255776,11203.15553637836,11163.814485326751,11120.607618394086,11073.470501297088,11022.470489462921,10967.59144076578,10908.857831455633,10846.29113609907,10779.881368325627,10709.650718078232,10635.617044235776,10557.774229396982,10476.123089250184,10390.696730997963,10301.490494340826,10208.506279132056,10111.754897792423,10011.241102607852,9906.970922642933,9798.951055957219,9687.194799869561,9571.687031020589,9452.45119842895,9329.481641257182,9202.76141551703,9072.332519233227,8938.181245642932,8800.326423869377,8658.742797726427,8513.390848679148,8364.398890314365,8211.678385233445,8055.247440617779,7895.051996100348,7731.1021451427805,7563.257599266522,7391.542140467765,7215.985413989336,7036.513748621201,6853.148936319227,6665.918305162406,6474.724788860138,6279.723042066642,6080.95772256692,5878.175040168033,5671.5461205011125,5460.942273973116,5246.560713993687,5028.083120093022,4805.901866507065,4579.877681920501,4349.842378155561,4116.036796913111,3878.0562401431926,3636.3807245590724,3390.826659415692,3141.1772361287185,2887.9858539318157,2630.499026541813,2360.8058452519836,2086.8990040609824,1808.8106430429034,1526.577910433305,1239.908264041609,949.1603834769194,654.3867332304071,355.27404086190654,51.84826829274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9698.588738151775,9761.036224910411,9816.9056529673,9866.176769402908,9908.910226279113,9946.288867334159,9979.3503335124,10008.238870962086,10032.952737491025,10053.56503666224,10070.009490297987,10082.364704054773,10090.640922479946,10094.917377196296,10095.141606812886,10091.39528332905,10083.694757225017,10071.99777757957,10056.386866246365,10036.825388513862,10013.394451684093,9986.115117238904,9954.956797742238,9919.945486856039,9881.05917583338,9838.418645691308,9791.95404360221,9741.692510446981,9687.620803781498,9629.839820498124,9568.261630593915,9502.947446973798,9433.916283939994,9361.133011577316,9284.64612962943,9204.46828192279,9120.559376357629,9032.972829420061,8941.693746141143,8846.743347789728,8748.115723527495,8645.821854756035,8539.864303354807,8430.255676951445,8316.989624883077,8200.087062982024,8079.525338219475,7955.332994863595,7827.500016183909,7696.040011039659,7560.972563855674,7422.277999617105,7279.922888960049,7133.970337881023,6984.387972030196,6831.111139125038,6674.008792280936,6513.171737661942,6348.552133567311,6180.174098540385,6007.971435084113,5831.960757619821,5652.272678811474,5468.723286184952,5281.44756594504,5090.354581309784,4895.467187499431,4696.813369546457,4494.426424576246,4288.186192283614,4078.1136261706415,3864.4093121696133,3646.762550968804,3425.5674416854963,3200.290986467284,2971.345380116596,2738.5647627362887,2502.206218752319,2261.8605207842047,2017.7854846854825,1761.6104949082328,1501.5375133755297,1237.3427391199693,969.0525809787832,696.6980907924662,420.3151219812353,139.62478730633302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8427.407476350923,8483.925620631937,8533.995499645818,8578.759468872922,8619.285928455472,8655.643841955516,8687.82891776758,8715.915464797406,8739.90534805561,8759.876468994677,8775.764160428633,8787.72122844756,8795.619387865885,8799.612728011689,8799.649149529785,8795.813574108452,8788.0602972569,8776.474691738327,8761.016461312705,8741.711124508765,8718.64179997849,8691.719028849417,8661.081020420876,8626.644637688267,8588.440133434258,8546.544010150836,8500.93223022014,8451.587224311366,8398.538739891166,8341.85202470751,8281.472220998276,8217.426994131838,8149.740142860021,8078.403423740245,8003.439623206963,7924.8445684076,7842.639044441792,7756.837758527436,7667.4364014382845,7574.436567170167,7477.845997869415,7377.682387349858,7273.944405488561,7166.636323461011,7055.768245230825,6941.342696000662,6823.351951033925,6701.821182194402,6576.745590334078,6448.108684489973,6315.952355244102,6180.26217955563,6041.010474059603,5898.175241823636,5751.6495481323,5601.452361270123,5447.54219947755,5289.93263782921,5128.642337483805,4963.695236543237,4795.031749890375,4622.763705534489,4446.728842731525,4267.042993709329,4083.7383351860262,3896.7314727892117,3705.9171826723978,3511.572064186501,3313.4655947796346,3111.7633523432123,2906.3512417393613,2697.2548211945577,2484.331685037978,2267.954573518433,2047.6209211350542,1823.918334205544,1596.3044380101492,1364.9975889302732,1122.1849351168457,875.5167185797945,625.0333904886575,370.27545477811145,111.7593877284744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7131.917829561557,7184.043751797133,7232.017445095051,7275.826426396496,7315.463144129371,7351.07928467551,7382.59562347996,7410.0914163826965,7433.571782146886,7453.119143314634,7468.670028459863,7480.382859102498,7488.12834870338,7492.065738946771,7492.1429050226325,7488.381189338703,7480.80356118521,7469.434306631512,7454.360954798489,7435.4833245688205,7412.891379723067,7386.611197461716,7356.6683351588,7322.980192489915,7285.633330865676,7244.705260337814,7200.0730767137975,7151.818585547229,7100.012592778799,7044.550598035035,6985.506464819038,6922.905113852121,6856.734076903198,6787.017340759809,6713.746246220784,6636.918044939484,6556.579932742217,6472.704541936295,6385.313995060704,6294.423730529688,6200.0417519742405,6102.15101146527,6000.778424441691,5895.921681778444,5787.586755418561,5675.77663727535,5560.501820217105,5441.761090818301,5319.563817672271,5193.9247678736465,5064.803571730139,4932.191492553313,4795.963361206243,4656.127980907044,4512.699098558205,4365.695592744272,4215.081976312107,4060.871953641239,3903.1546290656224,3741.7422233560283,3576.79333460371,3408.2542368796057,3236.146486055066,3060.496597718553,2881.229974177746,2698.364173801958,2511.921338680673,2321.9283569497675,2128.283988624913,1931.1439717905341,1730.4025718175471,1526.0846056139599,1318.0571262296653,1106.5011625153784,891.4552726269903,672.7769619701685,442.94718423912855,209.31108550275894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868.03369763201,5915.182219527804,5958.231490620939,5997.257382254982,6032.258713318086,6063.31638941589,6090.434911472064,6113.698543624756,6132.965348438109,6148.475593878182,6160.094103274852,6167.913002218302,6171.9513072587615,6172.229937714343,6168.771435998497,6161.532547802421,6150.673808431093,6136.0880687989775,6117.86854394124,6095.980185388042,6070.453645484155,6041.376864062604,6008.606164836492,5972.34279903385,5932.451413748706,5889.068478782356,5842.072277846404,5791.592735335984,5737.5654937629915,5680.064486108204,5619.073146316812,5554.544283573778,5486.581221946628,5415.168948314185,5340.269546642463,5261.937817274931,5180.1442084617665,5094.934547639983,5006.303418223637,4914.250636358251,4818.791046014518,4719.92527989564,4617.661867456838,4512.002316370061,4402.958650875138,4290.524830515595,4174.718868392105,4055.545811669632,3932.9254539299327,3806.765860881893,3677.125276636936,3543.9665448465785,3407.298674191028,3267.135443909454,3123.495580141858,2976.296404239951,2825.6530948907566,2671.5358896593825,2513.8991459399113,2352.7547748055513,2188.119130560215,2020.0131724428466,1848.4626248239183,1673.4001324156925,1494.8428137236551,1312.812188876731,1127.3343320468812,938.3163016998114,745.7733430061126,549.8622974668069,350.3389131667682,147.51358494095984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4536.690034563882,4583.20632304659,4625.774712219503,4664.312343618207,4699.064318139062,4729.793754697708,4756.748889839804,4779.860142424095,4799.2182765060425,4814.76111703708,4826.507899979475,4834.55425694682,4838.920744899697,4839.557909680421,4836.633775672144,4829.961889257062,4819.711165008899,4805.841323915029,4788.447752758471,4767.429822875256,4742.884158296849,4714.780343001996,4683.2103583236385,4648.08844236796,4609.50561429303,4567.438241989774,4521.918876430602,4472.929026988062,4420.502133676,4364.668483692934,4305.412975047329,4242.765189261212,4176.713569776974,4107.2519272030695,4034.4427147249007,3958.2746292991724,3878.7413626886264,3795.841807094752,3709.600247267528,3620.0341452909815,3527.1397496846366,3430.91822120691,3331.3827996306172,3228.5310915208247,3122.379523079828,3012.9249297212627,2900.104249705175,2783.8557957982775,2664.1789017506417,2541.0616496780494,2414.551581935797,2284.594147882548,2151.250474947861,2014.4731995858383,1874.3087020281855,1730.7333490924393,1583.7605632593477,1433.351612400922,1279.5755281309357,1122.3923071847166,961.8178698234806,797.8725570094794,630.4974420923754,459.7943681633442,285.60622267049257,108.13903362978454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3189.628395762633,3235.791637526374,3277.9979364958817,3316.4157737360183,3350.966574780501,3381.659209457299,3408.6668620483288,3431.920711466344,3451.3579608898435,3467.1555391919974,3479.331672800163,3487.754852692695,3492.677461497209,3493.89872380775,3491.5949036940765,3485.649113686024,3476.234781864885,3463.309793758239,3446.837521702113,3426.8526502133536,3403.4536824950555,3376.5448375865017,3346.2853238637836,3312.5244335205753,3275.359668635916,3234.8242337843076,3190.895646563262,3143.6080018792636,3092.943277870916,3038.888723023396,2981.5714627922025,2920.8840898686103,2856.9032272933,2789.6161510891907,2719.015073027349,2645.129718416858,2567.984237132594,2487.5428905471454,2403.8341270895835,2316.900821263487,2226.694850087897,2133.256444169405,2036.5709138854254,1936.6657940965888,1833.4638439981463,1726.9085171381012,1617.0023581438254,1503.7502240616814,1387.1562909487402,1267.2280615252566,1143.9594413912855,1017.3770884036567,887.4757942078431,754.2379015071347,617.6678363138853,477.81417421060905,334.61416135026593,188.12033624137985,38.35426868784634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.5410351573155,1914.6710587591879,1953.095449343782,1987.6532530760342,2018.606676320971,2045.719625102014,2069.25618574132,2089.1514442207663,2105.425771626564,2118.101704940331,2127.125964041861,2132.6812339416756,2134.7163592219295,2133.1855742642147,2128.2686244142387,2119.775927486484,2107.8871456531233,2092.5634994853317,2073.839390943307,2051.748750885745,2026.2597621923742,1997.3458096936156,1965.170536547801,1929.5830022621194,1890.7417354760946,1848.5637274764813,1803.0869399955918,1754.2943764830125,1702.2744540137173,1647.007678708469,1588.4334498678836,1526.67906130341,1461.6433517533078,1393.442234612594,1321.9862122890736,1247.344783964476,1169.509683216169,1088.5051873271113,1004.2986171635457,916.9178359781145,826.3836549920125,732.6274851533417,635.5979184872012,535.2815784174818,431.69501870675595,324.84313353798643,214.73330033861566,101.36685193706217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.3848877216406,573.9392590663265,608.7993192633912,640.0636614251744,667.6631287765267,691.6173302368807,712.0309308256801,728.9260731396244,742.3268256925585,752.258946490856,758.5920975247682,761.5940768622422,761.1379206759157,757.257103780863,749.9114331460551,739.2851720770959,725.265502029979,707.9609447206094,687.267128804142,663.2928470411462,636.0740474529994,605.5165406016567,571.7254864698843,534.6756920304797,494.40584959293847,450.8949083556581,404.1819128749412,354.3028810054893,301.1877613755496,244.9269653611118,185.5045029003195,122.90882459896966,57.175297551671974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
